,id,name,popularity,danceability,energy,liveness,loudness,speechiness,acousticness,instrumentalness,tempo,valence,key
9189,35zeFzrZZyjQ3DwfQJ9T0J,Hpta,41,0.714,0.668,0.16,-4.835,0.118,0.48,0.000449,173.969,0.565,7.0
9190,634N8zQG5IUEkSYBFynoY9,Satellites (feat. Wiz Khalifa) - HPG Remix,57,0.669,0.9,0.145,-3.53,0.178,0.0542,0.0,140.06,0.653,10.0
9191,2UtU1BitTA2E1AuhgH3vlD,H.P.T.A,44,0.64,0.667,0.0943,-6.789,0.284,0.151,0.0,142.268,0.657,0.0
9192,6Zd2nvLkuj3KUQM38XB9A6,HPNGC (FEAT. JPEGMAFIA & Code Orange),33,0.512,0.824,0.106,-3.724,0.757,0.0923,0.0,82.124,0.503,8.0
9193,2DpLoT8qfJdZhsLGFg413r,1000hp,56,0.515,0.95,0.0366,-3.918,0.0526,3.94e-05,3.75e-06,92.132,0.464,2.0
9194,6Tsu3OsuMz4KEGKbOYd6A0,Hypnotize - 2007 Remaster,74,0.895,0.694,0.292,-4.384,0.275,0.176,0.0,93.944,0.632,9.0
9195,3HM8I6kvuUF4aOCbSr9Mn5,"Maliante Hp (Remix) [feat. Anuel Aa, Farruko, Almighty, Darkiel, Bryant Myers, Nio Garcia & Noriel]",60,0.746,0.872,0.223,-3.62,0.149,0.294,0.0,86.242,0.889,9.0
9196,31I1UhYkDbdEixukERdTZ0,Hp Brickwall Brown Noise,26,0.215,0.584,0.111,-33.445,0.0716,0.938,0.828,121.516,0.0234,5.0
9197,1nXvx83hxoYItv0S5ZGeNP,Esta noche,55,0.638,0.574,0.134,-5.611,0.0371,0.491,0.0,153.081,0.352,5.0
9198,5BUq9bdtsm3LWw5laJeJ4R,Hopelessly Devoted To You - From “Grease”,72,0.59,0.338,0.121,-13.101,0.03,0.292,0.0131,110.581,0.322,11.0
9199,5DEPJ1Ez74NKPMtI84fWP8,HPLED,24,0.477,0.63,0.0751,-7.447,0.0522,0.343,9.71e-05,140.15,0.161,1.0
9200,2WbeOf9bo82FZG0OMGYRAO,Plush,57,0.778,0.795,0.242,-4.386,0.0762,0.373,0.0,152.866,0.947,9.0
9201,2H0RTZvOwdFcpf8GWattYH,Hoist the Colours,66,0.233,0.32,0.168,-12.186,0.0378,0.797,0.0,91.47,0.241,0.0
9202,4m9TOKNK465MubEbohgvgn,HP OfficeJet,25,0.72,0.489,0.0751,-13.975,0.338,0.0179,0.894,180.057,0.333,8.0
9203,4NetPLl5EFSYO39cY9DGwA,Reggaetón Hp,51,0.863,0.867,0.297,-6.91,0.12,0.0655,6.01e-06,100.05,0.402,6.0
9204,1MLqAHEuuDmBv12ZLjIPF7,HPV,24,0.694,0.626,0.631,-10.641,0.943,0.867,0.0,83.273,0.253,6.0
9205,1gXU6XIRIJ83Y3C7dZfTBm,Ric Flair,49,0.703,0.813,0.245,-4.065,0.142,0.171,0.0,80.988,0.778,10.0
9206,1iER2hWVw0LTWjgVEKJEwP,HPOV,21,0.862,0.66,0.244,-4.919,0.287,0.00271,0.0,153.071,0.676,10.0
9207,3JV1vCdoRnyVSMle9pFkfB,En El Laboratorio,49,0.833,0.706,0.0732,-3.988,0.0466,0.156,0.0,112.504,0.747,10.0
9208,5xhSy7HsvQgnJ9BWCzTMoh,HPZ,25,0.516,0.968,0.443,-6.757,0.0543,0.00123,0.833,164.999,0.262,1.0
9209,2BC2OF7FqWbX6LYi9KIi5m,Pressure,51,0.573,0.829,0.371,-4.503,0.0649,0.2,0.0,112.537,0.833,4.0
9210,5Lhwnf8QEeC1gO7eXT7AUw,Something Different,47,0.499,0.882,0.0925,-4.092,0.043,0.000515,0.0,138.711,0.335,1.0
9211,7m9L3LHhO1ALNXUJ7m9K04,Slow Down,42,0.768,0.169,0.132,-12.003,0.058,0.941,0.842,77.997,0.372,10.0
9212,7EWvUP83AuQh717BkOfGVS,El Saco,47,0.504,0.79,0.057,-4.183,0.0896,0.153,0.0,79.565,0.707,10.0
9213,44kuVJT8YhdJOm8xwU1dOE,Hp,19,0.56,0.792,0.086,-6.393,0.0315,0.115,5.66e-05,119.969,0.684,2.0
9214,1R1Qreuyg0MzfrHvShfCby,Gelatti,48,0.748,0.873,0.338,-4.218,0.083,0.412,0.0,116.881,0.836,9.0
9215,5vdXXd1g74van2XVzRp1gr,HP,24,0.863,0.728,0.109,-5.362,0.248,0.308,6.28e-06,92.023,0.856,11.0
9216,2kb71ZlxuI2jhVEPDwGnrd,HP,24,0.855,0.668,0.295,-7.244,0.149,0.331,0.613,137.912,0.262,2.0
9217,5gQKX7uodQpoSGREuq6d95,Loyalty,59,0.858,0.528,0.123,-8.402,0.441,0.838,0.0,158.508,0.758,10.0
9218,6m5E7EyCRN6FcD4WmbytXj,Pink Noise HPF,1,,,,,,,,,,
9219,3mzAt5k0aCx1Mp3oyggtcS,HP,18,0.837,0.791,0.188,-3.157,0.0773,0.252,1.14e-06,91.98,0.618,4.0
9220,2sqgZvtmxB6hJurPW2lS5I,HP Junt,21,0.322,0.998,0.197,-7.703,0.461,0.707,0.568,167.026,0.114,11.0
9221,24ZpdovyPLMUlTH5s6W2Ne,Se Que Van A Ver,46,0.513,0.798,0.358,-3.791,0.0623,0.249,0.0,78.205,0.836,7.0
9222,5WoC9lRX77yANjS4zPKqY4,HP,7,0.722,0.668,0.111,-8.54,0.0442,0.283,0.0,106.095,0.41,7.0
9223,2sBLwFBz6LHY9SamOD0BHE,HPL,43,0.399,0.7,0.64,-5.466,0.108,0.00248,0.121,142.118,0.101,8.0
9224,4ojXXurgPju1Val0HpN8h8,Retumban Las Bocinas,45,0.709,0.904,0.261,-3.35,0.0564,0.499,0.0,116.932,0.782,9.0
9225,1RW1oJmwnoD2qMAWry0Ji3,HP,7,0.678,0.0274,0.0819,-31.882,0.0491,0.986,0.928,109.954,0.174,9.0
9226,2WKAty6EEiV8Lt8dAnRAdy,Engineers,58,0.934,0.402,0.0931,-10.843,0.294,0.306,1.97e-05,99.954,0.306,7.0
9227,3PA8bwFqFWHed7F6JVSCP0,La Muñeca Congelada,43,0.548,0.883,0.341,-4.601,0.0792,0.0974,0.0,117.287,0.7,2.0
9228,4R5mJjWCoxjRqyFjNxuMTW,HP,5,0.675,0.455,0.506,-12.285,0.506,0.346,0.0,113.299,0.432,9.0
9229,7kUBgC4yGwwzaPXy5pQElZ,Hpn (That’s My Life),17,0.608,0.691,0.12,-7.85,0.0767,0.00272,0.0148,195.021,0.138,1.0
9230,0hZSavQHCZtV2kQG5ihGdD,825 hp,44,0.544,0.989,0.383,-3.742,0.43,0.00176,0.769,167.982,0.278,11.0
9231,1eEXWccqd1tLSvL9KBhN8o,Never Love Again (feat. HQA),52,0.684,0.841,0.0929,-3.813,0.0322,0.0162,0.00203,123.997,0.396,7.0
9232,6064kpfuMZYUprxfKrpFwu,HQLVMC,21,0.77,0.695,0.0857,-5.733,0.207,0.401,0.0,76.957,0.843,2.0
9233,7sMAQGyfl8wFCoYHtAxyHZ,Deep White Noise,47,0.186,0.264,0.112,-35.993,0.123,0.925,0.97,75.447,0.0358,1.0
9234,1rfofaqEpACxVEHIZBJe6W,Havana (feat. Young Thug),82,0.765,0.523,0.132,-4.333,0.03,0.184,3.56e-05,104.988,0.394,2.0
9235,3zhzfKfMl3G10PyF39SZI3,[HQ] Magical Energy makes the Craziest Strongest Quality! Magical-Audio No.1! (128kbps),25,0.371,0.992,0.425,-1.931,0.389,0.145,0.00339,100.227,0.268,11.0
9236,5WzCBdkw1Ke5pl9xRBFezu,My Feelings - HQ Remix,45,0.611,0.89,0.179,-4.787,0.106,0.00443,3.56e-06,124.999,0.547,8.0
9237,3lLHQJ1biCzzu4CteUbEjB,HQ,36,0.889,0.462,0.0796,-9.336,0.258,0.311,0.0,112.01,0.367,1.0
9238,1lM4cYuhJHSsDRfD0ZCRN7,你的背包,46,0.571,0.554,0.0878,-7.539,0.0297,0.337,0.000118,125.989,0.334,4.0
9239,0r9I8QPKc79oT2Jeshy1oG,Creepy Child Laughing / Giggling,28,0.508,0.117,0.0827,-27.079,0.105,0.294,0.761,102.473,0.023,11.0
9240,7Jilzv5KVTsFzBntCuXBYw,I Learned from the Best - HQ2 Radio Mix,37,0.685,0.91,0.35,-6.321,0.0887,0.0168,0.001,133.961,0.532,8.0
9241,0EsvCjRtGDjINwAksqWHXf,Bungee Gum,38,0.714,0.461,0.111,-10.929,0.524,0.0103,0.0,155.031,0.45,1.0
9242,5cLcSZ4ZKWrIx4GJgVA4Uv,Lonely Christmas,44,0.664,0.414,0.13,-7.317,0.0393,0.773,0.0,116.978,0.25,0.0
9243,6hpvgQANW5IuKR5gDpdEFH,K 歌之王,40,0.293,0.357,0.371,-8.475,0.0429,0.695,0.0,73.784,0.344,2.0
9244,761yexgNnmGfb0FfOBPTzs,HQD,41,0.637,0.754,0.141,-5.138,0.0399,0.0276,0.0,89.983,0.124,11.0
9245,5vz8vVUsOLxLRYMI0qNcPl,1874,42,0.324,0.384,0.327,-8.686,0.0333,0.582,0.0,169.654,0.422,3.0
9246,0zANeX4R6uWb82gCQAguOD,Habang Buhay,78,0.62,0.668,0.362,-5.719,0.0305,0.088,0.0,118.013,0.183,9.0
9247,2NKOt24zTGNVG9fvAXYQ79,Team Galactic HQ,27,0.54,0.513,0.396,-9.914,0.135,0.448,0.669,138.707,0.713,5.0
9248,4dwTMI2rbOyifvdCIIM6Hl,HQ454 Monroe - 2011 Remastered,35,0.587,0.983,0.0849,-2.927,0.0644,0.000843,0.0602,95.013,0.565,2.0
9249,253ISW59vE3OOHcm0XgCN5,Funky HQ,28,0.69,0.718,0.107,-7.948,0.0461,0.000811,0.796,140.001,0.884,11.0
9250,2O4c2Aj48pHus7HanRa9Iy,FFVII REMAKE: 神羅社員の日常 (Another Day at Shinra HQ),27,0.617,0.509,0.114,-12.424,0.0308,0.974,0.884,111.987,0.152,7.0
9251,6Syu8B0nFYSmFC4yDe9dDw,FFVII REMAKE: 神羅ビル潜入 (Infiltrating Shinra HQ),27,0.233,0.44,0.142,-11.084,0.0299,0.00142,0.362,96.899,0.0804,10.0
9252,2u6fRGcaBhpI4uNBHpGv0b,Hallelujah,64,0.367,0.156,0.0972,-10.052,0.0314,0.88,0.0,73.138,0.44,9.0
9253,7y8X0Z04gJCKtfrnSAMywJ,Hacker,59,0.681,0.88,0.0893,-3.895,0.227,0.0567,0.0,124.885,0.38,9.0
9254,7JYcwasOk71bzaX0hjCjHB,nicht normal,17,0.606,0.69,0.211,-6.897,0.0361,0.052,0.000104,140.006,0.245,5.0
9255,4WKf3ayf1eLNudjFvriBcg,Atlas HQ - Attacked,26,0.339,0.91,0.369,-8.238,0.0524,3.81e-05,0.932,195.978,0.2,6.0
9256,2q2Mxl6pQbepeLnjDOTAmq,Deadzone - HQFU Remix,20,0.655,0.788,0.0938,-8.207,0.0337,0.0851,0.0278,119.98,0.311,5.0
9257,41HiJ6MoIKI6qbM0fyzGtx,Mafia Hq,25,0.797,0.38,0.12,-14.738,0.0327,0.844,0.937,117.014,0.462,11.0
9258,1C84qdPL4JDb9FbchL4MYt,nicht normal,27,0.606,0.69,0.211,-6.897,0.0361,0.052,0.000104,140.006,0.245,5.0
9259,0z8OToL5Ud5pq9vyIadwC0,Squid Game,45,0.802,0.914,0.35,-5.743,0.0557,0.000969,0.248,121.993,0.112,5.0
9260,7l3TwNSNg0wXcp6e7vmawx,HQ,7,0.788,0.7,0.0792,-7.642,0.191,0.122,0.214,172.003,0.582,6.0
9261,2hf4qNd7OWpWVxNQilATnQ,Hq Thunderstorm Sounds,35,0.156,0.795,0.336,-23.831,0.0742,0.0153,0.97,95.919,0.0248,5.0
9262,3ToHmdSV1nCu3foQiiiuMP,Atlas HQ - State of The Art,27,0.356,0.802,0.13,-12.721,0.0431,0.24,0.97,195.964,0.0633,6.0
9263,14U6PqBeyFUv7hm28JUYEk,HQ,5,0.591,0.866,0.0465,-10.663,0.039,0.239,0.967,100.251,0.973,10.0
9264,0lV6mjbaqeVY7AlUt7soJy,"Wish You Were Here - Live at HQ, Los Angeles, CA - June/July 2011",29,0.332,0.885,0.875,-7.122,0.091,0.00174,0.00179,124.982,0.544,9.0
9265,0lq2k6jaCecGDf52hKDsyu,HQ,2,0.673,0.609,0.116,-7.834,0.0479,0.0611,0.00063,159.973,0.642,1.0
9266,7rOh9JPbJtRXGOYqYRfBSz,Life Time,22,0.714,0.888,0.13,-3.01,0.0621,0.069,1.26e-05,123.95,0.727,9.0
9267,4ID7g4uMBKPPsKa4a3CmBi,"Aqueous Transmission - Live at HQ, Los Angeles, CA - June/July 2011",26,0.516,0.529,0.697,-11.245,0.0327,0.0341,0.0181,152.012,0.228,9.0
9268,1stk2JXjXuzXNil3ZVm3z7,HQ,2,0.636,0.491,0.08,-9.324,0.295,0.0554,0.0,135.109,0.295,2.0
9269,7sQemnvGn8ctB0mZvbqy2m,"Nice To Know You - Live at HQ, Los Angeles, CA - June/July 2011",28,0.492,0.947,0.96,-5.78,0.0817,0.00107,0.00157,154.102,0.399,2.0
9270,6e65INz3xJ9QZ4k7a9Yqje,$Hrimp Poboy,56,0.564,0.591,0.0999,-7.302,0.236,0.264,0.0035,139.822,0.0762,4.0
9271,6ElfCM1XppU0YWkkFYh4s2,Pressure,71,0.85,0.658,0.063,-5.558,0.221,0.139,0.0,144.445,0.832,0.0
9272,33KJ2xFYONOlIYDBg6wPx8,Personal,75,0.755,0.536,0.0282,-5.605,0.12,0.114,0.0,138.969,0.882,8.0
9273,3pcxxaUxAMSfz2zgetHydD,Insane,75,0.39,0.607,0.138,-8.056,0.303,0.632,0.000162,161.625,0.347,3.0
9274,53kWAAfx7IopXRa31MQHB8,Good Vibes,71,0.558,0.877,0.162,-3.392,0.145,0.274,0.0,99.988,0.762,10.0
9275,0dGe86ljF6Xi19IxYc7aBn,2hrs,65,0.844,0.424,0.589,-8.365,0.0836,0.362,0.00108,111.226,0.434,2.0
9276,71rh7oqGxsLJuqeZSO88ia,Hross,48,0.707,0.62,0.185,-9.683,0.038,0.197,0.855,119.986,0.233,9.0
9277,6pEAd0UjznaKABT7WLLvmC,Drive and Disconnect,70,0.818,0.745,0.135,-8.172,0.0898,0.244,0.0588,116.011,0.534,7.0
9278,180VTPu00UxsEjLPUimJ1O,HRTBRKN,44,0.686,0.793,0.088,-7.746,0.106,0.0553,0.00155,160.016,0.363,11.0
9279,0uEp9E98JB5awlA084uaIg,Doo Wop (That Thing),75,0.535,0.505,0.0923,-8.926,0.245,0.0393,0.0,99.935,0.495,2.0
9280,2LAtELE0xGyMKcvNlxiyF3,1 Day 2 Nights,66,0.747,0.749,0.318,-6.337,0.0558,0.0798,1.79e-06,121.964,0.914,0.0
9281,4ztw0mBC6VBiLV79yRHDQW,Be Okay (with HRVY),65,0.73,0.558,0.128,-6.535,0.0786,0.0179,0.0,100.066,0.618,8.0
9282,39od5BKq6JvqtdinHGj1Z8,HRV,41,0.614,0.0657,0.115,-17.583,0.12,0.834,0.0,116.72,0.163,9.0
9283,5YkmS18BehACOhIIeUqe6l,I Miss Myself (with HRVY),60,0.72,0.864,0.16,-3.249,0.208,0.0856,0.0,96.048,0.659,0.0
9284,0ZwS03v4euiMztP9xDLgoO,24 Hr Drive-Thru,52,0.573,0.96,0.348,-4.425,0.177,0.0247,4.28e-06,154.904,0.263,8.0
9285,27Cp8hjIIhTuNjDp922qdh,Hr,9,0.511,0.316,0.12,-17.01,0.0988,0.872,0.654,79.992,0.474,10.0
9286,3ColS9fTe0fzGZ4CdOSh0u,Hrsb,38,0.238,0.96,0.107,-3.837,0.0652,4.81e-05,0.75,118.84,0.334,1.0
9287,5QbalVZ48g4FfTjb4S9oF9,HR,9,0.11,0.142,0.163,-20.437,0.0429,0.927,0.932,80.034,0.0627,4.0
9288,2XtzI4BRKIKBQh9CsoDIc7,Hrafnsmál - The Words of the Raven,46,0.558,0.428,0.0931,-10.608,0.0284,0.065,0.00357,110.022,0.164,1.0
9289,5tuYTXTOBwi0aYDcwg3GML,HR,1,0.6,0.534,0.108,-14.842,0.0506,0.146,0.105,89.947,0.174,1.0
9290,7oEm5Q1virEUB9H0XjWZzF,Don’t Need Your Love,65,0.619,0.881,0.103,-4.683,0.0834,0.0632,0.0,160.145,0.769,7.0
9291,3sz2fvkHUhBip8r9i8HqeV,Down For Me (feat. 24hrs),57,0.545,0.601,0.164,-7.85,0.298,0.0454,0.0,95.848,0.346,1.0
9292,5gvFuwTCflkv68MX4LgaoV,Hr,9,0.791,0.925,0.366,-0.781,0.356,0.408,0.0,145.821,0.505,7.0
9293,0N8xKN6Doc57OKIdb1unri,"Hrudaya Haaduthidhe (From ""Amruthavaani (Film)"")",0,0.668,0.682,0.241,-7.544,0.0541,0.531,5.76e-06,93.994,0.764,0.0
9294,3wuR0YSNdT9rgWfFi1lctv,Million Ways,64,0.645,0.803,0.13,-4.819,0.034,0.0312,0.0,106.03,0.471,6.0
9295,5Fl8NlGvw0yF31cs9XDwjN,HR,1,0.808,0.853,0.157,-4.14,0.232,0.131,0.0,125.985,0.516,0.0
9296,6jtNk2zqbiZ9S7l6Gcp78A,2 MUCH (feat. 24hrs),55,0.642,0.933,0.087,-2.887,0.0871,0.0657,1.04e-05,150.039,0.158,4.0
9297,6ZWFsFnX6o5APgEvhOCcCs,Hr,0,0.712,0.819,0.142,-7.859,0.283,0.0202,0.0,110.04,0.845,9.0
9298,3Ci4goWmXWYzG40TDNu8Rx,24 hrs P2,47,0.706,0.614,0.114,-6.337,0.0996,0.476,0.0179,150.098,0.765,3.0
9299,02tMtiVqQOUpX6vUBjyxAE,HR,0,0.661,0.764,0.0853,-7.603,0.0495,0.0308,0.025,132.003,0.0919,4.0
9300,7oMjpvBbKmEJTTm30IL5Le,Hreyfing,40,0.0869,0.0239,0.105,-30.789,0.0454,0.918,0.925,65.957,0.032,5.0
9301,0CF0U2FtLvWRB9K5Ol5gfm,Golden Hour,63,0.757,0.457,0.0869,-6.18,0.26,0.103,0.0,112.861,0.876,8.0
9302,4hUGVbbzRYnntTJvPI2J4D,HR,0,0.551,0.873,0.142,-4.499,0.39,0.219,0.0,125.887,0.833,0.0
9303,7865MYTYATLVWUUApjAzSW,moodz (feat. 24hrs),50,0.754,0.486,0.115,-8.864,0.143,0.199,1.98e-05,101.922,0.151,8.0
9304,4GZgHaOA8u4j87b1mohbB4,HR,0,0.707,0.783,0.302,-8.022,0.145,0.0699,2.43e-05,93.503,0.652,11.0
9305,1VccakS3c7IZSZlkKsFOwD,HR 8938 Cephei,34,0.694,0.659,0.0964,-13.304,0.0362,0.0469,0.871,127.992,0.0338,1.0
9306,0PKjvdyNNzkmhtBR4vBsrT,ME BECAUSE OF YOU,59,0.605,0.747,0.187,-6.562,0.0807,0.0071,0.0,92.855,0.187,10.0
9307,3bz5tgQUXpH82a4zT6v3Uz,Hr,0,0.354,0.758,0.0871,-4.934,0.048,0.000338,0.137,75.324,0.486,9.0
9308,23S3Ec0TsHifidDXWL0hzR,24hrs,53,0.685,0.33,0.111,-11.059,0.0781,0.754,5.69e-06,129.997,0.447,10.0
9309,7mVgm0lsS6h8BAVbxiIIwc,HR,0,0.382,0.737,0.098,-8.337,0.0357,0.042,0.0033,109.894,0.27,4.0
9310,1A1KtPZNLVHJ5Bif6ZD3FH,Hrafnsmál - The Words Of The Raven,41,0.558,0.535,0.0873,-7.325,0.0288,0.102,0.000395,109.999,0.156,1.0
9311,55Tk07FhxRjBb94jBzXjp2,HR,0,0.468,0.2,0.109,-8.54,0.0333,0.729,0.0,119.169,0.184,9.0
9312,5XLvQwHvt7S7q7PT4JyPdx,Hrungnir,39,0.726,0.383,0.14,-14.986,0.0521,0.0437,0.161,100.086,0.0743,7.0
9313,2jRGYG8U5bJzWOH6FLuzvO,It Ain't Me (with Selena Gomez) - Tiësto's AFTR:HRS Remix,46,0.713,0.658,0.0607,-5.362,0.0748,0.0161,0.000138,115.024,0.539,0.0
9314,5EVxrgsvZqNbL8xtp778vg,Hsbf,39,0.556,0.795,0.222,-3.643,0.0296,0.0212,0.0,81.423,0.693,8.0
9315,1oMUYmXy85ZOQGZ2fylBiN,Itsy bitsy spider,70,0.452,0.0238,0.154,-27.5,0.0622,0.995,0.966,109.71,0.36,7.0
9316,4L4gwWD5cwNSQKcxjU7zBU,HSG,29,0.674,0.752,0.132,-4.166,0.31,0.00315,1.26e-05,76.219,0.324,7.0
9317,6KQVHlSUKdIEO91qTNm6Uz,Can You Feel The Love Tonight,61,0.404,0.0251,0.108,-29.059,0.0413,0.993,0.96,98.777,0.532,9.0
9318,1uAm3q6wAdExfWTylx8zAb,H.S.K.T.,44,0.958,0.625,0.0319,-6.6,0.0566,0.169,0.0236,114.016,0.778,1.0
9319,1R5dYnxQDgeceQA6mmdk9Q,HS,32,0.792,0.819,0.0674,-12.184,0.065,0.00336,0.926,129.999,0.374,4.0
9320,7aCLeEeFKzNqvOJk5RpM3V,HSKT - Live,24,0.569,0.582,0.702,-10.398,0.09,0.167,0.00124,116.92,0.373,1.0
9321,3ansqkO7A68z6xDhErpKpi,Tomorrow,59,0.459,0.0657,0.0938,-26.683,0.0688,0.995,0.963,116.737,0.368,11.0
9322,0ZaVi8JyFiOLkhQuiEcBxi,HSS,24,0.398,0.92,0.0442,-2.96,0.096,0.00134,8.05e-06,189.945,0.585,1.0
9323,3JMuqa4x9ZMWxgA8RaAiya,A Guy That I'd Kinda Be Into,53,0.497,0.474,0.453,-7.279,0.044,0.764,0.000223,133.934,0.493,3.0
9324,5sBJCrxcW0mOROERL1zAt0,HSF,22,0.731,0.852,0.176,-6.862,0.0368,0.353,0.117,139.956,0.956,2.0
9325,3N3mn46tu41qqjT5sSqJ29,Wolf Like Me,51,0.231,0.88,0.529,-5.741,0.0561,0.000662,4.32e-06,176.617,0.171,1.0
9326,2JAO138j1wJjQ2mmm7aAbP,HS (feat. SCH),54,0.729,0.512,0.109,-10.346,0.208,0.149,0.0,156.056,0.376,7.0
9327,6ypi97vqdqke7oph56x0Pu,Die Homes,48,0.625,0.666,0.0823,-7.912,0.306,0.215,0.0,89.697,0.515,11.0
9328,34IuLEEsYl2kf2oTBszW6j,Grindin’ My Whole Life,40,0.763,0.631,0.0906,-6.164,0.17,0.253,7.34e-06,114.999,0.351,2.0
9329,1yvb0Kd0NGlfT9VMAWwTJY,HSYEH,27,0.624,0.739,0.246,-7.92,0.0442,0.0155,0.000148,82.54,0.544,7.0
9330,0ilx8CiQQZc92iR1UDQ9hJ,HS,38,0.85,0.535,0.0835,-8.656,0.269,0.0968,1.12e-05,132.986,0.431,2.0
9331,5hIO1kXI2a69iDSgdgjERm,My favourite things,52,0.46,0.0842,0.124,-26.317,0.0587,0.996,0.967,127.581,0.389,0.0
9332,5YqClCePH2IXDS1KS1CXmb,HS,3,0.336,0.428,0.0867,-11.636,0.0354,0.000309,0.82,154.335,0.0892,11.0
9333,1t62uqsPAZkaMUwv3340jO,HSBC,17,0.846,0.588,0.0918,-7.664,0.11,0.03,0.0022,133.718,0.57,11.0
9334,1j5cGcXWdHKTPQ2XgXODJI,I'm Yours - Live on HSN Live,55,0.428,0.694,0.764,-8.455,0.0978,0.697,0.0,145.353,0.574,11.0
9335,1oppSg2Xu5numncT5J5IHK,HS,0,0.591,0.328,0.154,-10.976,0.0281,0.819,0.0235,116.025,0.254,11.0
9336,3yhPp6SIL5BGBpgccIeY7E,HSR Freestyle,49,0.861,0.466,0.365,-5.785,0.493,0.223,0.000341,87.032,0.249,2.0
9337,4RPkEZfNnr3kmsil16Doaf,HS,0,0.862,0.44,0.0859,-12.085,0.297,0.374,0.0,119.992,0.692,5.0
9338,1ELZSPJMxWlCIgncwa07ms,Moves of Bliss YH,31,0.462,0.21,0.136,-29.49,0.0436,0.0757,0.547,129.996,0.624,6.0
9339,4ZU4yHDLZcMcy8BF6Y89fu,Bel Bont El3areedh,59,0.798,0.742,0.0749,-5.588,0.0467,0.0256,3.68e-05,139.996,0.934,5.0
9340,39ELCWTKUikaXjOd4KuOzH,hs,0,0.849,0.445,0.265,-15.406,0.0913,0.444,0.000168,119.953,0.642,0.0
9341,5fm9p7SMSH41T0KT2wJ6Ub,Honnored,30,0.646,0.854,0.065,-10.305,0.0916,0.0132,0.814,116.838,0.363,7.0
9342,4vBoopG4WzohMju1GUmwoi,失落沙洲,57,0.422,0.366,0.112,-7.181,0.0333,0.728,0.0,80.197,0.224,7.0
9343,23O7qwCDN5ZFG9CP9iKqZI,Hs,20,0.898,0.317,0.0851,-14.57,0.0846,0.618,0.114,124.968,0.419,3.0
9344,3SwsOsqXmC6P9MrA1jstG4,Flush,29,0.496,0.796,0.262,-11.246,0.333,0.00587,0.00112,145.719,0.531,0.0
9345,3VwYblrGOVGwOTu9wfwsn1,What Happened,42,0.73,0.664,0.107,-8.109,0.316,0.0159,0.0,93.767,0.348,2.0
9346,5ftC32jkuOnzy0ms2kFToD,HS,0,0.593,0.493,0.194,-11.531,0.273,0.105,0.000834,108.219,0.311,5.0
9347,3bspiLFsA8KmjrPa9nrgCT,HSNPSA,49,0.789,0.493,0.106,-12.718,0.205,0.0579,7.68e-05,125.023,0.165,9.0
9348,7mCr6Rn5jx04Fisvts97Z3,真的傻 (電影《一吻定情》追愛版主題曲),62,0.522,0.383,0.106,-10.962,0.0285,0.714,1.67e-05,150.018,0.332,4.0
9349,3FxcOCBqa6kh3BUcMO5a3N,HS,0,0.431,0.366,0.117,-14.377,0.0503,0.182,3.37e-06,158.071,0.258,6.0
9350,48vn8WxiuRl2THaw4NO0DN,hshshs,18,0.507,0.441,0.0972,-8.639,0.0414,0.532,0.481,201.039,0.554,7.0
9351,6DPqxlITNTjIMzcWHCUwCZ,Boushret Kheir,57,0.811,0.925,0.0514,-5.659,0.0567,0.307,0.00083,164.071,0.973,7.0
9352,4S9vdN4IwGTD0Y2NSxQB2i,HS,2,0.685,0.56,0.106,-7.326,0.0496,0.00336,3.29e-06,94.362,0.301,10.0
9353,77aKpIic9g3bMH3XsIrYbC,Hsebni Tamaa,31,0.777,0.763,0.38,-7.49,0.0428,0.0723,0.0,106.977,0.961,5.0
9354,6oTaaAaIhm5Y3EhvGNJCBW,A Whole New World,50,0.279,0.0633,0.106,-26.435,0.0486,0.993,0.948,173.744,0.346,0.0
9355,6dcMDHvCmTBJO6WJ0XpRGz,HS,0,0.467,0.965,0.729,-4.056,0.0642,0.0336,4.65e-05,131.404,0.814,4.0
9356,7zsw0UZ4Ga7V8bbLaNFMNX,Disco Pillow,27,0.785,0.297,0.153,-16.081,0.541,0.00187,0.902,155.907,0.614,2.0
9357,5IlnmN5Hs9kvRsbP6pyejP,https://murder. com,49,0.813,0.653,0.0753,-8.841,0.307,0.228,0.177,150.05,0.632,7.0
9358,1V0LrOOR9gPlcadt9xP9m9,Molly,67,0.743,0.745,0.238,-8.929,0.267,0.0655,1.91e-05,134.917,0.267,0.0
9359,0H70ZBhiNQIMPNZDQkOvoa,HTML Rulez DOOd,40,0.194,0.969,0.242,-4.139,0.301,0.000275,5.67e-06,91.073,0.125,7.0
9360,5jBwqgacltRamlqGet5kHd,Talk 2 Me*,61,0.726,0.434,0.109,-6.591,0.0575,0.0513,0.0418,140.962,0.361,8.0
9361,61KzdDjzvKmbj9JZlVnLwI,Bring Me Back to Life,60,0.534,0.825,0.101,-5.229,0.036,0.0161,0.0,135.945,0.279,7.0
9362,6x53SJOV1PAZ8ZUwH4NFXQ,Knockin' da Boots,62,0.726,0.501,0.0893,-13.884,0.154,0.155,0.0,128.099,0.582,1.0
9363,7Fp83tVDpSECBzP27qikc0,htb,38,0.563,0.0226,0.0985,-28.774,0.0368,0.996,0.973,139.803,0.252,2.0
